No,Time,Replicate,media,OD,Strain
2083,0,3,DM29 + Glucose,0.069800004,MS010
2084,0,3,DM29 + Galactose,0.014199995,MS010
2085,0,3,DM29 + Mucin Type II,0.018699974,MS010
2086,0,3,DM29 + GlcNAc,0.010199994,MS010
2087,0,3,DM29 + Sialic Acid,0.0132,MS010
2088,3,1,DM29,0.023299992,MS010
2089,3,1,DM29 + Glucose,0.022799999,MS010
2090,3,1,DM29 + Galactose,0.012000002,MS010
2091,3,1,DM29 + Mucin Type II,0.01699999,MS010
2092,3,1,DM29 + GlcNAc,0.019099995,MS010
2093,3,1,DM29 + Sialic Acid,0.004000008,MS010
2094,3,2,DM29,0.018199995,MS010
2095,3,2,DM29 + Glucose,0.029100001,MS010
2096,3,2,DM29 + Galactose,0.009199999,MS010
2097,3,2,DM29 + Mucin Type II,0.016099989,MS010
2098,3,2,DM29 + GlcNAc,0.020499989,MS010
2099,3,2,DM29 + Sialic Acid,0.019900009,MS010
2100,3,3,DM29,0.014199987,MS010
2101,3,3,DM29 + Glucose,0.033399999,MS010
2102,3,3,DM29 + Galactose,0.013800003,MS010
2103,3,3,DM29 + Mucin Type II,0.00999999,MS010
2104,3,3,DM29 + GlcNAc,0.021599993,MS010
2105,3,3,DM29 + Sialic Acid,0.017000005,MS010
2106,6,1,DM29,0.127200007,MS010
2107,6,1,DM29 + Glucose,0.279699996,MS010
2108,6,1,DM29 + Galactose,0.022999994,MS010
2109,6,1,DM29 + Mucin Type II,0.016099989,MS010
2110,6,1,DM29 + GlcNAc,0.293499991,MS010
2111,6,1,DM29 + Sialic Acid,0.007800013,MS010
2112,6,2,DM29,0.116299987,MS010
2113,6,2,DM29 + Glucose,0.357599989,MS010
2114,6,2,DM29 + Galactose,0.037199996,MS010
2115,6,2,DM29 + Mucin Type II,0.015699983,MS010
2116,6,2,DM29 + GlcNAc,0.313099995,MS010
2117,6,2,DM29 + Sialic Acid,0.200599998,MS010
2118,6,3,DM29,0.102499992,MS010
2119,6,3,DM29 + Glucose,0.329399988,MS010
2120,6,3,DM29 + Galactose,0.041300006,MS010
2121,6,3,DM29 + Mucin Type II,0.009199977,MS010
2122,6,3,DM29 + GlcNAc,0.320299998,MS010
2123,6,3,DM29 + Sialic Acid,0.173400015,MS010
2124,9,1,DM29,0.239299983,MS010
2125,9,1,DM29 + Glucose,0.529100016,MS010
2126,9,1,DM29 + Galactose,0.152599998,MS010
2127,9,1,DM29 + Mucin Type II,0.014399975,MS010
2128,9,1,DM29 + GlcNAc,0.509000018,MS010
2129,9,1,DM29 + Sialic Acid,0.035600007,MS010
2130,9,2,DM29,0.232199997,MS010
2131,9,2,DM29 + Glucose,0.588400021,MS010
2132,9,2,DM29 + Galactose,0.223200001,MS010
2133,9,2,DM29 + Mucin Type II,0.015100002,MS010
2134,9,2,DM29 + GlcNAc,0.519000009,MS010
2135,9,2,DM29 + Sialic Acid,0.485200018,MS010
2136,9,3,DM29,0.21329999,MS010
2137,9,3,DM29 + Glucose,0.563799992,MS010
2138,9,3,DM29 + Galactose,0.23049999,MS010
2139,9,3,DM29 + Mucin Type II,0.00909999,MS010
2140,9,3,DM29 + GlcNAc,0.519000009,MS010
2141,9,3,DM29 + Sialic Acid,0.470900029,MS010
2142,12,1,DM29,0.282199979,MS010
2143,12,1,DM29 + Glucose,0.529900029,MS010
2144,12,1,DM29 + Galactose,0.315200008,MS010
2145,12,1,DM29 + Mucin Type II,0.051099986,MS010
2146,12,1,DM29 + GlcNAc,0.505499974,MS010
2147,12,1,DM29 + Sialic Acid,0.274800003,MS010
2148,12,2,DM29,0.278200001,MS010
2149,12,2,DM29 + Glucose,0.602899984,MS010
2150,12,2,DM29 + Galactose,0.373499997,MS010
2151,12,2,DM29 + Mucin Type II,0.090999991,MS010
2152,12,2,DM29 + GlcNAc,0.522099987,MS010
2153,12,2,DM29 + Sialic Acid,0.495900005,MS010
2154,12,3,DM29,0.256899983,MS010
2155,12,3,DM29 + Glucose,0.574300006,MS010
2156,12,3,DM29 + Galactose,0.389300026,MS010
2157,12,3,DM29 + Mucin Type II,0.086599976,MS010
2158,12,3,DM29 + GlcNAc,0.522200003,MS010
2159,12,3,DM29 + Sialic Acid,0.474899977,MS010
2160,15,1,DM29,0.310099989,MS010
2161,15,1,DM29 + Glucose,0.503399983,MS010
2162,15,1,DM29 + Galactose,0.339400001,MS010
2163,15,1,DM29 + Mucin Type II,0.223499984,MS010
2164,15,1,DM29 + GlcNAc,0.46980001,MS010
2165,15,1,DM29 + Sialic Acid,0.611399978,MS010
2166,15,2,DM29,0.310000002,MS010
2167,15,2,DM29 + Glucose,0.555899993,MS010
2168,15,2,DM29 + Galactose,0.383699991,MS010
2169,15,2,DM29 + Mucin Type II,0.295999974,MS010
2170,15,2,DM29 + GlcNAc,0.489299968,MS010
2171,15,2,DM29 + Sialic Acid,0.466600031,MS010
2172,15,3,DM29,0.288199991,MS010
2173,15,3,DM29 + Glucose,0.540099993,MS010
2174,15,3,DM29 + Galactose,0.395000018,MS010
2175,15,3,DM29 + Mucin Type II,0.278699964,MS010
2176,15,3,DM29 + GlcNAc,0.50409998,MS010
2177,15,3,DM29 + Sialic Acid,0.460100025,MS010
2178,18,1,DM29,0.322799981,MS010
2179,18,1,DM29 + Glucose,0.445199981,MS010
2180,18,1,DM29 + Galactose,0.305500008,MS010
2181,18,1,DM29 + Mucin Type II,0.323500007,MS010
2182,18,1,DM29 + GlcNAc,0.434200004,MS010
2183,18,1,DM29 + Sialic Acid,0.636999995,MS010
2184,18,2,DM29,0.334299982,MS010
2185,18,2,DM29 + Glucose,0.494300023,MS010
2186,18,2,DM29 + Galactose,0.342700012,MS010
2187,18,2,DM29 + Mucin Type II,0.406699985,MS010
2188,18,2,DM29 + GlcNAc,0.446500018,MS010
2189,18,2,DM29 + Sialic Acid,0.437999994,MS010
2190,18,3,DM29,0.315999985,MS010
2191,18,3,DM29 + Glucose,0.47770001,MS010
2192,18,3,DM29 + Galactose,0.349900015,MS010
2193,18,3,DM29 + Mucin Type II,0.38319996,MS010
2194,18,3,DM29 + GlcNAc,0.470799997,MS010
2195,18,3,DM29 + Sialic Acid,0.415100008,MS010
2196,21,1,DM29,0.327899992,MS010
2197,21,1,DM29 + Glucose,0.454300001,MS010
2198,21,1,DM29 + Galactose,0.275000013,MS010
2199,21,1,DM29 + Mucin Type II,0.35679999,MS010
2200,21,1,DM29 + GlcNAc,0.327299997,MS010
2201,21,1,DM29 + Sialic Acid,0.664400011,MS010
2202,21,2,DM29,0.34799999,MS010
2203,21,2,DM29 + Glucose,0.495700017,MS010
2204,21,2,DM29 + Galactose,0.313499995,MS010
2205,21,2,DM29 + Mucin Type II,0.437899977,MS010
2206,21,2,DM29 + GlcNAc,0.307999984,MS010
2207,21,2,DM29 + Sialic Acid,0.440000028,MS010
2208,21,3,DM29,0.335199982,MS010
2209,21,3,DM29 + Glucose,0.475300029,MS010
2210,21,3,DM29 + Galactose,0.315200008,MS010
2211,21,3,DM29 + Mucin Type II,0.411900014,MS010
2212,21,3,DM29 + GlcNAc,0.323299989,MS010
2213,21,3,DM29 + Sialic Acid,0.421499997,MS010
2214,24,1,DM29,0.315599978,MS010
2215,24,1,DM29 + Glucose,0.457499996,MS010
2216,24,1,DM29 + Galactose,0.250099994,MS010
2217,24,1,DM29 + Mucin Type II,0.365099996,MS010
2218,24,1,DM29 + GlcNAc,0.170999989,MS010
2219,24,1,DM29 + Sialic Acid,0.587099999,MS010
2220,24,2,DM29,0.335399985,MS010
2221,24,2,DM29 + Glucose,0.487999991,MS010
2222,24,2,DM29 + Galactose,0.285299994,MS010
2223,24,2,DM29 + Mucin Type II,0.44659999,MS010
2224,24,2,DM29 + GlcNAc,0.161299989,MS010
2225,24,2,DM29 + Sialic Acid,0.288900018,MS010
2226,24,3,DM29,0.315499991,MS010
2227,24,3,DM29 + Glucose,0.464500025,MS010
2228,24,3,DM29 + Galactose,0.281300016,MS010
2229,24,3,DM29 + Mucin Type II,0.424199969,MS010
2230,24,3,DM29 + GlcNAc,0.166999981,MS010
2231,24,3,DM29 + Sialic Acid,0.311399996,MS010
2232,27,1,DM29,0.297299981,MS010
2233,27,1,DM29 + Glucose,0.426300004,MS010
2234,27,1,DM29 + Galactose,0.220000006,MS010
2235,27,1,DM29 + Mucin Type II,0.363499969,MS010
2236,27,1,DM29 + GlcNAc,0.126499996,MS010
2237,27,1,DM29 + Sialic Acid,0.531299978,MS010
2238,27,2,DM29,0.317799985,MS010
2239,27,2,DM29 + Glucose,0.441199973,MS010
2240,27,2,DM29 + Galactose,0.258600004,MS010
2241,27,2,DM29 + Mucin Type II,0.444900006,MS010
2242,27,2,DM29 + GlcNAc,0.121399984,MS010
2243,27,2,DM29 + Sialic Acid,0.150000006,MS010
2244,27,3,DM29,0.306600004,MS010
2245,27,3,DM29 + Glucose,0.463199988,MS010
2246,27,3,DM29 + Galactose,0.256800003,MS010
2247,27,3,DM29 + Mucin Type II,0.428499967,MS010
2248,27,3,DM29 + GlcNAc,0.126900002,MS010
2249,27,3,DM29 + Sialic Acid,0.146800011,MS010
2250,30,1,DM29,0.274199992,MS010
2251,30,1,DM29 + Glucose,0.256499991,MS010
2252,30,1,DM29 + Galactose,0.186800011,MS010
2253,30,1,DM29 + Mucin Type II,0.368400008,MS010
2254,30,1,DM29 + GlcNAc,0.145199999,MS010
2255,30,1,DM29 + Sialic Acid,0.43930003,MS010
2256,30,2,DM29,0.282700002,MS010
2257,30,2,DM29 + Glucose,0.260000005,MS010
2258,30,2,DM29 + Galactose,0.223299988,MS010
2259,30,2,DM29 + Mucin Type II,0.443199962,MS010
2260,30,2,DM29 + GlcNAc,0.107899994,MS010
2261,30,2,DM29 + Sialic Acid,0.126900017,MS010
2262,30,3,DM29,0.275000006,MS010
2263,30,3,DM29 + Glucose,0.273100004,MS010
2264,30,3,DM29 + Galactose,0.22200001,MS010
2265,30,3,DM29 + Mucin Type II,0.426299959,MS010
2266,30,3,DM29 + GlcNAc,0.16609998,MS010
2267,30,3,DM29 + Sialic Acid,0.122000009,MS010
2268,33,1,DM29,0.265899986,MS010
2269,33,1,DM29 + Glucose,0.186700001,MS010
2270,33,1,DM29 + Galactose,0.178900011,MS010
2271,33,1,DM29 + Mucin Type II,0.370799988,MS010
2272,33,1,DM29 + GlcNAc,0.092899993,MS010
2273,33,1,DM29 + Sialic Acid,0.247400016,MS010
2274,33,2,DM29,0.273799986,MS010
2275,33,2,DM29 + Glucose,0.195200011,MS010
2276,33,2,DM29 + Galactose,0.219399996,MS010
2277,33,2,DM29 + Mucin Type II,0.439799994,MS010
2278,33,2,DM29 + GlcNAc,0.109999999,MS010
2279,33,2,DM29 + Sialic Acid,0.105400011,MS010
2280,33,3,DM29,0.26729998,MS010
2281,33,3,DM29 + Glucose,0.195200011,MS010
2282,33,3,DM29 + Galactose,0.218499996,MS010
2283,33,3,DM29 + Mucin Type II,0.428800017,MS010
2284,33,3,DM29 + GlcNAc,0.151500002,MS010
2285,33,3,DM29 + Sialic Acid,0.0933,MS010
2286,36,1,DM29,0.2597,MS010
2287,36,1,DM29 + Glucose,0.185100004,MS010
2288,36,1,DM29 + Galactose,0.192700006,MS010
2289,36,1,DM29 + Mucin Type II,0.387499958,MS010
2290,36,1,DM29 + GlcNAc,0.148399994,MS010
2291,36,1,DM29 + Sialic Acid,0.131200016,MS010
2292,36,2,DM29,0.276800007,MS010
2293,36,2,DM29 + Glucose,0.1382,MS010
2294,36,2,DM29 + Galactose,0.234799989,MS010
2295,36,2,DM29 + Mucin Type II,0.444699973,MS010
2296,36,2,DM29 + GlcNAc,0.130399987,MS010
2297,36,2,DM29 + Sialic Acid,0.159600019,MS010
2298,36,3,DM29,0.259900004,MS010
2299,36,3,DM29 + Glucose,0.151700005,MS010
2300,36,3,DM29 + Galactose,0.227099992,MS010
2301,36,3,DM29 + Mucin Type II,0.441099972,MS010
2302,36,3,DM29 + GlcNAc,0.17489998,MS010
2303,36,3,DM29 + Sialic Acid,0.110700011,MS010
2304,39,1,DM29,0.276199996,MS010
2305,39,1,DM29 + Glucose,0.147699997,MS010
2306,39,1,DM29 + Galactose,0.198600002,MS010
2307,39,1,DM29 + Mucin Type II,0.389899999,MS010
2308,39,1,DM29 + GlcNAc,0.132500008,MS010
2309,39,1,DM29 + Sialic Acid,0.097600013,MS010
2310,39,2,DM29,0.274899989,MS010
2311,39,2,DM29 + Glucose,0.131899998,MS010
2312,39,2,DM29 + Galactose,0.238200016,MS010
2313,39,2,DM29 + Mucin Type II,0.442000002,MS010
2314,39,2,DM29 + GlcNAc,0.132899985,MS010
2315,39,2,DM29 + Sialic Acid,0.078800008,MS010
2316,39,3,DM29,0.255199999,MS010
2317,39,3,DM29 + Glucose,0.109400004,MS010
2318,39,3,DM29 + Galactose,0.227400012,MS010
2319,39,3,DM29 + Mucin Type II,0.443999976,MS010
2320,39,3,DM29 + GlcNAc,0.152199999,MS010
2321,39,3,DM29 + Sialic Acid,0.083100006,MS010
2322,42,1,DM29,0.277700007,MS010
2323,42,1,DM29 + Glucose,0.137500003,MS010
2324,42,1,DM29 + Galactose,0.196500011,MS010
2325,42,1,DM29 + Mucin Type II,0.396199971,MS010
2326,42,1,DM29 + GlcNAc,0.146799996,MS010
2327,42,1,DM29 + Sialic Acid,0.095100001,MS010
2328,42,2,DM29,0.269099981,MS010
2329,42,2,DM29 + Glucose,0.121800005,MS010
2330,42,2,DM29 + Galactose,0.223400004,MS010
2331,42,2,DM29 + Mucin Type II,0.437000007,MS010
2332,42,2,DM29 + GlcNAc,0.148100004,MS010
2333,42,2,DM29 + Sialic Acid,0.070500001,MS010
2334,42,3,DM29,0.241099984,MS010
2335,42,3,DM29 + Glucose,0.112399995,MS010
2336,42,3,DM29 + Galactose,0.222999997,MS010
2337,42,3,DM29 + Mucin Type II,0.44509998,MS010
2338,42,3,DM29 + GlcNAc,0.140299991,MS010
2339,42,3,DM29 + Sialic Acid,0.07190001,MS010
2340,45,1,DM29,0.273499996,MS010
2341,45,1,DM29 + Glucose,0.120900005,MS010
2342,45,1,DM29 + Galactose,0.192999996,MS010
2343,45,1,DM29 + Mucin Type II,0.395199984,MS010
2344,45,1,DM29 + GlcNAc,0.164699987,MS010
2345,45,1,DM29 + Sialic Acid,0.0942,MS010
2346,45,2,DM29,0.259000003,MS010
2347,45,2,DM29 + Glucose,0.114000007,MS010
2348,45,2,DM29 + Galactose,0.211800017,MS010
2349,45,2,DM29 + Mucin Type II,0.428199977,MS010
2350,45,2,DM29 + GlcNAc,0.143299982,MS010
2351,45,2,DM29 + Sialic Acid,0.076700002,MS010
2352,45,3,DM29,0.230299979,MS010
2353,45,3,DM29 + Glucose,0.106000006,MS010
2354,45,3,DM29 + Galactose,0.21140001,MS010
2355,45,3,DM29 + Mucin Type II,0.439399987,MS010
2356,45,3,DM29 + GlcNAc,0.163900003,MS010
2357,45,3,DM29 + Sialic Acid,0.070900008,MS010
2358,48,1,DM29,0.278099984,MS010
2359,48,1,DM29 + Glucose,0.193700001,MS010
2360,48,1,DM29 + Galactose,0.206299998,MS010
2361,48,1,DM29 + Mucin Type II,0.392800003,MS010
2362,48,1,DM29 + GlcNAc,0.246599987,MS010
2363,48,1,DM29 + Sialic Acid,0.088800013,MS010
2364,48,2,DM29,0.2676,MS010
2365,48,2,DM29 + Glucose,0.105599999,MS010
2366,48,2,DM29 + Galactose,0.225000002,MS010
2367,48,2,DM29 + Mucin Type II,0.421299964,MS010
2368,48,2,DM29 + GlcNAc,0.136600003,MS010
2369,48,2,DM29 + Sialic Acid,0.073200002,MS010
2370,48,3,DM29,0.248999983,MS010
2371,48,3,DM29 + Glucose,0.159300014,MS010
2372,48,3,DM29 + Galactose,0.220900007,MS010
2373,48,3,DM29 + Mucin Type II,0.423000008,MS010
2374,48,3,DM29 + GlcNAc,0.178899989,MS010
2375,48,3,DM29 + Sialic Acid,0.073800012,MS010
2376,51,1,DM29,0.26699999,MS010
2377,51,1,DM29 + Glucose,0.158400014,MS010
2378,51,1,DM29 + Galactose,0.229400016,MS010
2379,51,1,DM29 + Mucin Type II,0.371899992,MS010
2380,51,1,DM29 + GlcNAc,0.266599998,MS010
2381,51,1,DM29 + Sialic Acid,0.186000019,MS010
2382,51,2,DM29,0.261299998,MS010
2383,51,2,DM29 + Glucose,0.144400016,MS010
2384,51,2,DM29 + Galactose,0.250599988,MS010
2385,51,2,DM29 + Mucin Type II,0.411900014,MS010
2386,51,2,DM29 + GlcNAc,0.190599993,MS010
2387,51,2,DM29 + Sialic Acid,0.091800004,MS010
2388,51,3,DM29,0.258300006,MS010
2389,51,3,DM29 + Glucose,0.189300016,MS010
2390,51,3,DM29 + Galactose,0.240899987,MS010
2391,51,3,DM29 + Mucin Type II,0.409499973,MS010
2392,51,3,DM29 + GlcNAc,0.178599998,MS010
2393,51,3,DM29 + Sialic Acid,0.082000002,MS010
2394,54,1,DM29,0.280799985,MS010
2395,54,1,DM29 + Glucose,0.207000002,MS010
2396,54,1,DM29 + Galactose,0.250299998,MS010
2397,54,1,DM29 + Mucin Type II,0.346699983,MS010
2398,54,1,DM29 + GlcNAc,0.195299998,MS010
2399,54,1,DM29 + Sialic Acid,0.203999996,MS010
2400,54,2,DM29,0.28399998,MS010
2401,54,2,DM29 + Glucose,0.159600005,MS010
2402,54,2,DM29 + Galactose,0.277300008,MS010
2403,54,2,DM29 + Mucin Type II,0.387699991,MS010
2404,54,2,DM29 + GlcNAc,0.298899993,MS010
2405,54,2,DM29 + Sialic Acid,0.131000012,MS010
2406,54,3,DM29,0.288199991,MS010
2407,54,3,DM29 + Glucose,0.236700013,MS010
2408,54,3,DM29 + Galactose,0.264700003,MS010
2409,54,3,DM29 + Mucin Type II,0.388399988,MS010
2410,54,3,DM29 + GlcNAc,0.295400009,MS010
2411,54,3,DM29 + Sialic Acid,0.0933,MS010
2412,57,1,DM29,0.317099988,MS010
2413,57,1,DM29 + Glucose,0.136399999,MS010
2414,57,1,DM29 + Galactose,0.249699987,MS010
2415,57,1,DM29 + Mucin Type II,0.314099997,MS010
2416,57,1,DM29 + GlcNAc,0.162199989,MS010
2417,57,1,DM29 + Sialic Acid,0.198599994,MS010
2418,57,2,DM29,0.310900003,MS010
2419,57,2,DM29 + Glucose,0.225500002,MS010
2420,57,2,DM29 + Galactose,0.275799997,MS010
2421,57,2,DM29 + Mucin Type II,0.361299962,MS010
2422,57,2,DM29 + GlcNAc,0.283799991,MS010
2423,57,2,DM29 + Sialic Acid,0.060600012,MS010
2424,57,3,DM29,0.314199984,MS010
2425,57,3,DM29 + Glucose,0.249100014,MS010
2426,57,3,DM29 + Galactose,0.261199989,MS010
2427,57,3,DM29 + Mucin Type II,0.358700007,MS010
2428,57,3,DM29 + GlcNAc,0.297299996,MS010
2429,57,3,DM29 + Sialic Acid,0.125499994,MS010
2430,60,1,DM29,0.29459998,MS010
2431,60,1,DM29 + Glucose,0.16489999,MS010
2432,60,1,DM29 + Galactose,0.251699992,MS010
2433,60,1,DM29 + Mucin Type II,0.301899999,MS010
2434,60,1,DM29 + GlcNAc,0.19219999,MS010
2435,60,1,DM29 + Sialic Acid,0.174100012,MS010
2436,60,2,DM29,0.279699981,MS010
2437,60,2,DM29 + Glucose,0.207099989,MS010
2438,60,2,DM29 + Galactose,0.273200013,MS010
2439,60,2,DM29 + Mucin Type II,0.346699983,MS010
2440,60,2,DM29 + GlcNAc,0.186700001,MS010
2441,60,2,DM29 + Sialic Acid,0.065500006,MS010
2442,60,3,DM29,0.300599992,MS010
2443,60,3,DM29 + Glucose,0.156600013,MS010
2444,60,3,DM29 + Galactose,0.273200013,MS010
2445,60,3,DM29 + Mucin Type II,0.35589996,MS010
2446,60,3,DM29 + GlcNAc,0.225399986,MS010
2447,60,3,DM29 + Sialic Acid,0.091400012,MS010
2448,63,1,DM29,0.300999999,MS010
2449,63,1,DM29 + Glucose,0.305699989,MS010
2450,63,1,DM29 + Galactose,0.270100005,MS010
2451,63,1,DM29 + Mucin Type II,0.286999971,MS010
2452,63,1,DM29 + GlcNAc,0.246399984,MS010
2453,63,1,DM29 + Sialic Acid,0.249799997,MS010
2454,63,2,DM29,0.289999992,MS010
2455,63,2,DM29 + Glucose,0.110100001,MS010
2456,63,2,DM29 + Galactose,0.29240001,MS010
2457,63,2,DM29 + Mucin Type II,0.331400007,MS010
2458,63,2,DM29 + GlcNAc,0.300699994,MS010
2459,63,2,DM29 + Sialic Acid,0.104800001,MS010
2460,63,3,DM29,0.296799988,MS010
2461,63,3,DM29 + Glucose,0.0977,MS010
2462,63,3,DM29 + Galactose,0.267899998,MS010
2463,63,3,DM29 + Mucin Type II,0.33949998,MS010
2464,63,3,DM29 + GlcNAc,0.235400006,MS010
2465,63,3,DM29 + Sialic Acid,0.067200005,MS010
2466,66,1,DM29,0.267399997,MS010
2467,66,1,DM29 + Glucose,0.243000016,MS010
2468,66,1,DM29 + Galactose,0.278900005,MS010
2469,66,1,DM29 + Mucin Type II,0.273699969,MS010
2470,66,1,DM29 + GlcNAc,0.157100007,MS010
2471,66,1,DM29 + Sialic Acid,0.342099995,MS010
2472,66,2,DM29,0.254299998,MS010
2473,66,2,DM29 + Glucose,0.091600001,MS010
2474,66,2,DM29 + Galactose,0.298399992,MS010
2475,66,2,DM29 + Mucin Type II,0.317099959,MS010
2476,66,2,DM29 + GlcNAc,0.299500003,MS010
2477,66,2,DM29 + Sialic Acid,0.122299999,MS010
2478,66,3,DM29,0.275299996,MS010
2479,66,3,DM29 + Glucose,0.15519999,MS010
2480,66,3,DM29 + Galactose,0.274400003,MS010
2481,66,3,DM29 + Mucin Type II,0.325599998,MS010
2482,66,3,DM29 + GlcNAc,0.231399998,MS010
2483,66,3,DM29 + Sialic Acid,0.154500008,MS010
2484,0,1,DM29,0.001499996,MS011
2485,0,1,DM29 + Glucose,0.010799989,MS011
2486,0,1,DM29 + Galactose,0.012899995,MS011
2487,0,1,DM29 + Mucin Type II,0.014899999,MS011
2488,0,1,DM29 + GlcNAc,0.0211,MS011
2489,0,1,DM29 + Sialic Acid,0.015900001,MS011
2490,0,2,DM29,0.009200007,MS011
2491,0,2,DM29 + Glucose,0.013599992,MS011
2492,0,2,DM29 + Galactose,0.007100001,MS011
2493,0,2,DM29 + Mucin Type II,0.018099994,MS011
2494,0,2,DM29 + GlcNAc,0.020500004,MS011
2495,0,2,DM29 + Sialic Acid,0.024399996,MS011
2496,0,3,DM29,0.009399995,MS011
2497,0,3,DM29 + Glucose,0.011299998,MS011
2498,0,3,DM29 + Galactose,0.019700006,MS011
2499,0,3,DM29 + Mucin Type II,0.014300018,MS011
2500,0,3,DM29 + GlcNAc,0.027800009,MS011
2501,0,3,DM29 + Sialic Acid,0.014799997,MS011
2502,3,1,DM29,0.023599997,MS011
2503,3,1,DM29 + Glucose,0.057699993,MS011
2504,3,1,DM29 + Galactose,0.019800007,MS011
2505,3,1,DM29 + Mucin Type II,0.003800005,MS011
2506,3,1,DM29 + GlcNAc,0.070600003,MS011
2507,3,1,DM29 + Sialic Acid,0.040899992,MS011
2508,3,2,DM29,0.038399994,MS011
2509,3,2,DM29 + Glucose,0.060199991,MS011
2510,3,2,DM29 + Galactose,0.012899995,MS011
2511,3,2,DM29 + Mucin Type II,0.009900004,MS011
2512,3,2,DM29 + GlcNAc,0.068200007,MS011
2513,3,2,DM29 + Sialic Acid,0.038399994,MS011
2514,3,3,DM29,0.034899995,MS011
2515,3,3,DM29 + Glucose,0.050699994,MS011
2516,3,3,DM29 + Galactose,0.023200005,MS011
2517,3,3,DM29 + Mucin Type II,0.006300002,MS011
2518,3,3,DM29 + GlcNAc,0.069700003,MS011
2519,3,3,DM29 + Sialic Acid,0.036200002,MS011
2520,6,1,DM29,0.153300002,MS011
2521,6,1,DM29 + Glucose,0.521500006,MS011
2522,6,1,DM29 + Galactose,0.082399994,MS011
2523,6,1,DM29 + Mucin Type II,0.004900009,MS011
2524,6,1,DM29 + GlcNAc,0.5634,MS011
2525,6,1,DM29 + Sialic Acid,0.349000007,MS011
2526,6,2,DM29,0.177400008,MS011
2527,6,2,DM29 + Glucose,0.538299993,MS011
2528,6,2,DM29 + Galactose,0.061499998,MS011
2529,6,2,DM29 + Mucin Type II,0.008599996,MS011
2530,6,2,DM29 + GlcNAc,0.552899987,MS011
2531,6,2,DM29 + Sialic Acid,0.340799987,MS011
2532,6,3,DM29,0.183799997,MS011
2533,6,3,DM29 + Glucose,0.506400004,MS011
2534,6,3,DM29 + Galactose,0.072300002,MS011
2535,6,3,DM29 + Mucin Type II,0.006300002,MS011
2536,6,3,DM29 + GlcNAc,0.563599974,MS011
2537,6,3,DM29 + Sialic Acid,0.359699994,MS011
2538,9,1,DM29,0.258699998,MS011
2539,9,1,DM29 + Glucose,0.725999966,MS011
2540,9,1,DM29 + Galactose,0.268399998,MS011
2541,9,1,DM29 + Mucin Type II,0.031500012,MS011
2542,9,1,DM29 + GlcNAc,0.693600029,MS011
2543,9,1,DM29 + Sialic Acid,0.555900008,MS011
2544,9,2,DM29,0.284100011,MS011
2545,9,2,DM29 + Glucose,0.732299998,MS011
2546,9,2,DM29 + Galactose,0.243100002,MS011
2547,9,2,DM29 + Mucin Type II,0.016800016,MS011
2548,9,2,DM29 + GlcNAc,0.691700011,MS011
2549,9,2,DM29 + Sialic Acid,0.5458,MS011
2550,9,3,DM29,0.278399989,MS011
2551,9,3,DM29 + Glucose,0.714500025,MS011
2552,9,3,DM29 + Galactose,0.253200009,MS011
2553,9,3,DM29 + Mucin Type II,0.008300006,MS011
2554,9,3,DM29 + GlcNAc,0.712600023,MS011
2555,9,3,DM29 + Sialic Acid,0.566199988,MS011
2556,12,1,DM29,0.271500006,MS011
2557,12,1,DM29 + Glucose,0.673199967,MS011
2558,12,1,DM29 + Galactose,0.309800014,MS011
2559,12,1,DM29 + Mucin Type II,0.286599994,MS011
2560,12,1,DM29 + GlcNAc,0.568900019,MS011
2561,12,1,DM29 + Sialic Acid,0.564699978,MS011
2562,12,2,DM29,0.289399996,MS011
2563,12,2,DM29 + Glucose,0.679799989,MS011
2564,12,2,DM29 + Galactose,0.287700012,MS011
2565,12,2,DM29 + Mucin Type II,0.209900022,MS011
2566,12,2,DM29 + GlcNAc,0.56280002,MS011
2567,12,2,DM29 + Sialic Acid,0.559100002,MS011
2568,12,3,DM29,0.302600011,MS011
2569,12,3,DM29 + Glucose,0.678500012,MS011
2570,12,3,DM29 + Galactose,0.304999992,MS011
2571,12,3,DM29 + Mucin Type II,0.12530002,MS011
2572,12,3,DM29 + GlcNAc,0.591299981,MS011
2573,12,3,DM29 + Sialic Acid,0.574900001,MS011
2574,15,1,DM29,0.274200007,MS011
2575,15,1,DM29 + Glucose,0.600999966,MS011
2576,15,1,DM29 + Galactose,0.293800011,MS011
2577,15,1,DM29 + Mucin Type II,0.371900022,MS011
2578,15,1,DM29 + GlcNAc,0.536699981,MS011
2579,15,1,DM29 + Sialic Acid,0.516100019,MS011
2580,15,2,DM29,0.28050001,MS011
2581,15,2,DM29 + Glucose,0.617100015,MS011
2582,15,2,DM29 + Galactose,0.280300006,MS011
2583,15,2,DM29 + Mucin Type II,0.359600008,MS011
2584,15,2,DM29 + GlcNAc,0.529899985,MS011
2585,15,2,DM29 + Sialic Acid,0.513799995,MS011
2586,15,3,DM29,0.292999998,MS011
2587,15,3,DM29 + Glucose,0.614699975,MS011
2588,15,3,DM29 + Galactose,0.298199996,MS011
2589,15,3,DM29 + Mucin Type II,0.350400031,MS011
2590,15,3,DM29 + GlcNAc,0.555900008,MS011
2591,15,3,DM29 + Sialic Acid,0.528499991,MS011
2592,18,1,DM29,0.258600012,MS011
2593,18,1,DM29 + Glucose,0.514599994,MS011
